shap_ndvi,shap_population_density,shap_building_density,shap_building_count,shap_road_density,shap_road_count,shap_water_coverage,cell_id,predicted_lst,observed_lst
-0.840463546565925,-0.18745100930922878,0.10360432607987863,-0.021215929956420316,0.0031843934511541754,0.025775547306990373,0.06290626265777531,152,38.161054366794765,38.786362
-0.8649898057856694,-0.2938175379661052,0.24520746870148963,0.05583447515850787,-0.08688872960675312,0.038616548782542746,0.0685740748597689,153,38.17725081727429,39.824551
-0.6094927052149313,0.7479204711976245,0.24657186341749268,0.06399218740439806,-0.1403526907395493,-0.04607394277857093,0.11724329595483114,154,39.394522802371824,40.23909
-0.4733011968224316,0.8696879165761211,0.26267751633856906,0.07245261467619729,0.0007769151630926703,0.0834674116251042,0.12975577400246602,155,39.96023127468964,40.23909
-0.5368853769418606,1.2432059722798603,0.14695926311972143,0.0210096167639486,0.23404095845460793,0.10150808004200214,0.11955491833954406,156,40.344107755188304,40.422726
-0.376308821060654,1.1545295478017035,0.1420003836612736,0.025173911814789826,0.1278178712587379,0.078263529207456,0.12276856886528824,157,40.28895931467909,40.422726
-0.04299021055864293,0.7247675709396549,-0.22985521059677802,-0.0016105527349382731,-0.13423456469529768,-0.007910793404111369,0.11798157737198788,160,39.44086213945242,39.52272
0.44866614493985363,-0.07870209529287026,-0.0911728580076776,0.02332607987887181,0.039005159156344685,0.1580479017220844,0.09038020744543394,161,39.60426486297255,39.913635
0.6031072629513472,-0.055814895164511553,-0.05914215841499568,0.061063823250703086,-0.012053230482878973,0.14711833075388492,0.08916461130133019,162,39.78815806732537,40.355457
0.15285205484020423,0.7920884490341917,0.1645785396173497,0.03807960807923478,0.03041776857766973,0.015496018419499087,0.12301281628198524,163,40.331239577980654,40.355457
0.5654133072123626,0.6341639007508003,0.07510141691344654,-0.03795613495272933,-0.02829631015829592,0.020236417436698472,0.12443167139834888,164,40.36780859173114,39.89727
0.8833066934346963,0.4505756938392715,-0.2647906591426496,-0.040764446071381966,-0.0045608046969410595,-0.07227938030263739,0.10858496135580076,165,40.07478638154666,40.137272
-0.5552873093704521,0.4511921176408661,0.11690686334147851,0.0023889972226905963,0.026473952082351572,0.080634701093951,0.09819807514463116,166,39.23522172028602,39.717274
-0.6630915663528786,0.709213103791694,-0.1066392454596536,-0.052663440859249955,-0.03467179029819806,0.0020669478324206255,0.08979487618649391,167,38.95872320797115,39.717274
-0.6054966303026265,0.846987978765896,-0.053979776105749,-0.0004882058878720066,0.011267980484045844,0.030385312830823807,0.09973517658208043,168,39.343126159497096,39.902725
-0.30402740252294735,0.8835585230186626,-0.037208866103954165,-0.027658971633423242,0.018364299109099036,0.03238375041994937,0.11983762643543122,169,39.69996328185334,39.902725
0.044756267320881414,0.9172791094764936,0.0480916941105882,-0.022111394927991756,0.025058695983950607,-0.01073569497565234,0.1342109836514582,170,40.15126398377024,40.326363
0.6657460414169273,-0.19322214262065035,-0.05606486862659963,0.005761307828458712,0.03878140833812949,0.10882484063778237,0.08674649005587756,171,39.671287400160445,39.622726
0.5977617800237008,-0.24234405288783797,-0.11374145597135912,0.03941958792482303,-0.059080633933254086,-0.08362014722309392,0.08581535022892454,172,39.238924751292394,39.622726
0.548842197225725,-0.2651910929026708,-0.0769963692768288,-0.013865550308395841,0.013944090912979034,0.024540137224561387,0.08448766286018487,173,39.33047539886603,39.224545
0.7105962517975932,-0.1638290492636361,-0.10178046165239857,-0.020313676018568996,0.05764129113516635,0.11386516670998893,0.0853840381300795,174,39.69627788396868,40.015453
